poly_time,kalshi_time,poly_yes,poly_no,kalshi_yes,kalshi_no,arb_size,poly_side,kalshi_side
1750703237,1750703491,0.42,0.5800000000000001,0.43,0.5700000000000001,40,YES,NO
1750703237,1750703491,0.42,0.5800000000000001,0.43,0.5700000000000001,118,YES,NO
1750703237,1750703491,0.42,0.5800000000000001,0.43,0.5700000000000001,500,YES,NO
1750703239,1750703491,0.42,0.5800000000000001,0.43,0.5700000000000001,40,YES,NO
1750703239,1750703491,0.42,0.5800000000000001,0.43,0.5700000000000001,33,YES,NO
1750703239,1750703491,0.42,0.5800000000000001,0.43,0.5700000000000001,255,YES,NO
1750703239,1750703491,0.42,0.5800000000000001,0.44,0.56,51,YES,NO
1750703239,1750703501,0.42,0.5800000000000001,0.43,0.5700000000000001,21,YES,NO
1750703239,1750703536,0.42,0.5800000000000001,0.43,0.5700000000000001,21,YES,NO
1750703239,1750703539,0.42,0.5800000000000001,0.43,0.5700000000000001,11,YES,NO
1750703363,1750703578,0.423,0.577,0.43,0.5700000000000001,9,YES,NO
1750703363,1750703595,0.423,0.577,0.43,0.5700000000000001,22,YES,NO
1750703363,1750703636,0.423,0.577,0.43,0.5700000000000001,7,YES,NO
1750703363,1750703637,0.423,0.577,0.44,0.56,10,YES,NO
1750703363,1750703637,0.423,0.577,0.43,0.5700000000000001,9,YES,NO
1750703363,1750703654,0.423,0.577,0.43,0.5700000000000001,22,YES,NO
1750703429,1750703718,0.42,0.5800000000000001,0.43,0.5700000000000001,24,YES,NO
1750703429,1750703718,0.42,0.5800000000000001,0.43,0.5700000000000001,21,YES,NO
1750703429,1750703718,0.42,0.5800000000000001,0.43,0.5700000000000001,50,YES,NO
1750703437,1750703718,0.423,0.577,0.43,0.5700000000000001,2,YES,NO
1750703457,1750703718,0.423,0.577,0.43,0.5700000000000001,26,YES,NO
1750703457,1750703718,0.423,0.577,0.44,0.56,15,YES,NO
1750703457,1750703718,0.423,0.577,0.44,0.56,63,YES,NO
1750703637,1750703927,0.42,0.5800000000000001,0.44,0.56,18,YES,NO
1750703637,1750703929,0.42,0.5800000000000001,0.44,0.56,11,YES,NO
1750703637,1750703930,0.42,0.5800000000000001,0.43,0.5700000000000001,5,YES,NO
1750703637,1750703932,0.42,0.5800000000000001,0.44,0.56,146,YES,NO
1750703717,1750703947,0.425,0.575,0.44,0.56,23,YES,NO
1750703759,1750703947,0.42,0.5800000000000001,0.44,0.56,8,YES,NO
1750703763,1750703947,0.42,0.5800000000000001,0.44,0.56,5,YES,NO
1750703769,1750703947,0.42,0.5800000000000001,0.44,0.56,5,YES,NO
1750703799,1750703947,0.42,0.5800000000000001,0.44,0.56,50,YES,NO
1750703847,1750703947,0.424,0.5760000000000001,0.44,0.56,11,YES,NO
1750703855,1750703947,0.424,0.5760000000000001,0.44,0.56,5,YES,NO
1750703855,1750703956,0.424,0.5760000000000001,0.43,0.5700000000000001,5,YES,NO
1750703855,1750703976,0.424,0.5760000000000001,0.44,0.56,4,YES,NO
1750703855,1750703978,0.424,0.5760000000000001,0.44,0.56,30,YES,NO
1750703855,1750703992,0.424,0.5760000000000001,0.43,0.5700000000000001,5,YES,NO
1750703855,1750704030,0.424,0.5760000000000001,0.44,0.56,94,YES,NO
1750703855,1750704047,0.424,0.5760000000000001,0.43,0.5700000000000001,5,YES,NO
1750703855,1750704056,0.424,0.5760000000000001,0.44,0.56,43,YES,NO
1750703855,1750704067,0.424,0.5760000000000001,0.44,0.56,2,YES,NO
1750703897,1750704067,0.42,0.5800000000000001,0.44,0.56,8,YES,NO
1750703897,1750704071,0.42,0.5800000000000001,0.43,0.5700000000000001,2,YES,NO
1750703897,1750704153,0.42,0.5800000000000001,0.44,0.56,19,YES,NO
1750703965,1750704209,0.425,0.575,0.43,0.5700000000000001,1,YES,NO
1750703995,1750704279,0.421,0.579,0.44,0.56,8,YES,NO
1750704011,1750704279,0.421,0.579,0.44,0.56,101,YES,NO
1750704065,1750704342,0.421,0.579,0.43,0.5700000000000001,23,YES,NO
1750704077,1750704342,0.42,0.5800000000000001,0.43,0.5700000000000001,28,YES,NO
1750704077,1750704350,0.42,0.5800000000000001,0.43,0.5700000000000001,16,YES,NO
1750704077,1750704350,0.42,0.5800000000000001,0.43,0.5700000000000001,416,YES,NO
1750704087,1750704361,0.406,0.594,0.42,0.5800000000000001,1,YES,NO
1750704309,1750704389,0.42,0.5800000000000001,0.38,0.62,25,NO,YES
1750704309,1750704389,0.42,0.5800000000000001,0.38,0.62,26,NO,YES
1750704309,1750704389,0.42,0.5800000000000001,0.38,0.62,8,NO,YES
1750704361,1750704361,0.408,0.5920000000000001,0.42,0.5800000000000001,3,YES,NO
1750704397,1750704361,0.409,0.591,0.42,0.5800000000000001,46,YES,NO
1750704397,1750704361,0.409,0.591,0.42,0.5800000000000001,88,YES,NO
1750704397,1750704389,0.409,0.591,0.38,0.62,474,NO,YES
1750704397,1750704389,0.409,0.591,0.4,0.6,87,NO,YES
1750704397,1750704389,0.409,0.591,0.39,0.61,305,NO,YES
1750704397,1750704389,0.409,0.591,0.39,0.61,195,NO,YES
1750704397,1750704389,0.409,0.591,0.39,0.61,54,NO,YES
1750704405,1750704389,0.409,0.591,0.39,0.61,4,NO,YES
1750704447,1750704389,0.412,0.5880000000000001,0.39,0.61,3,NO,YES
1750704531,1750704389,0.42,0.5800000000000001,0.39,0.61,386,NO,YES
1750704557,1750704389,0.42,0.5800000000000001,0.39,0.61,117,NO,YES
1750704649,1750704389,0.415,0.585,0.39,0.61,50,NO,YES
1750704671,1750704389,0.42,0.5800000000000001,0.39,0.61,15,NO,YES
1750704689,1750704389,0.415,0.585,0.39,0.61,46,NO,YES
1750704689,1750704389,0.412,0.5880000000000001,0.39,0.61,424,NO,YES
1750704833,1750704559,0.419,0.581,0.42,0.5800000000000001,18,YES,NO
1750704893,1750704601,0.416,0.5840000000000001,0.4,0.6,34,NO,YES
1750704893,1750704601,0.416,0.5840000000000001,0.41,0.5900000000000001,11,NO,YES
1750704893,1750704626,0.416,0.5840000000000001,0.42,0.5800000000000001,33,YES,NO
1750704893,1750704628,0.416,0.5840000000000001,0.42,0.5800000000000001,20,YES,NO
1750704893,1750704650,0.416,0.5840000000000001,0.42,0.5800000000000001,45,YES,NO
1750704893,1750704660,0.416,0.5840000000000001,0.4,0.6,33,NO,YES
1750704893,1750704763,0.416,0.5840000000000001,0.41,0.5900000000000001,13,NO,YES
1750704893,1750704763,0.416,0.5840000000000001,0.41,0.5900000000000001,6,NO,YES
1750704893,1750704903,0.416,0.5840000000000001,0.4,0.6,5,NO,YES
1750704895,1750704903,0.417,0.583,0.4,0.6,20,NO,YES
1750704895,1750704903,0.417,0.583,0.4,0.6,36,NO,YES
1750704895,1750704903,0.417,0.583,0.41,0.5900000000000001,11,NO,YES
1750704895,1750704903,0.417,0.583,0.4,0.6,13,NO,YES
1750704909,1750704903,0.418,0.5820000000000001,0.4,0.6,487,NO,YES
1750704909,1750704903,0.418,0.5820000000000001,0.4,0.6,13,NO,YES
1750704929,1750704903,0.418,0.5820000000000001,0.4,0.6,100,NO,YES
1750704933,1750704903,0.419,0.581,0.4,0.6,25,NO,YES
1750704935,1750704903,0.419,0.581,0.4,0.6,274,NO,YES
1750704935,1750704903,0.419,0.581,0.4,0.6,88,NO,YES
1750704935,1750704903,0.419,0.581,0.4,0.6,93,NO,YES
1750704935,1750704903,0.419,0.581,0.41,0.5900000000000001,18,NO,YES
1750704935,1750704903,0.418,0.5820000000000001,0.41,0.5900000000000001,45,NO,YES
1750704937,1750704903,0.42,0.5800000000000001,0.41,0.5900000000000001,37,NO,YES
1750704937,1750704903,0.42,0.5800000000000001,0.4,0.6,20,NO,YES
1750704937,1750704910,0.42,0.5800000000000001,0.4,0.6,205,NO,YES
1750704941,1750704910,0.421,0.579,0.4,0.6,500,NO,YES
1750704965,1750704910,0.421,0.579,0.4,0.6,500,NO,YES
1750704973,1750704910,0.42,0.5800000000000001,0.4,0.6,100,NO,YES
1750704989,1750704910,0.421,0.579,0.4,0.6,66,NO,YES
1750704989,1750705006,0.421,0.579,0.4,0.6,5,NO,YES
1750704989,1750705031,0.421,0.579,0.4,0.6,40,NO,YES
1750704991,1750705031,0.422,0.5780000000000001,0.4,0.6,17,NO,YES
1750705017,1750705031,0.423,0.577,0.4,0.6,5,NO,YES
1750705017,1750705031,0.423,0.577,0.4,0.6,47,NO,YES
1750705017,1750705140,0.423,0.577,0.4,0.6,198,NO,YES
1750705033,1750705140,0.424,0.5760000000000001,0.4,0.6,123,NO,YES
1750705033,1750705145,0.424,0.5760000000000001,0.4,0.6,5,NO,YES
1750705033,1750705183,0.424,0.5760000000000001,0.4,0.6,59,NO,YES
1750705033,1750705201,0.424,0.5760000000000001,0.39,0.61,1,NO,YES
1750705037,1750705334,0.424,0.5760000000000001,0.4,0.6,163,NO,YES
1750705059,1750705342,0.424,0.5760000000000001,0.4,0.6,235,NO,YES
1750705271,1750705439,0.42,0.5800000000000001,0.39,0.61,20,NO,YES
1750705271,1750705540,0.42,0.5800000000000001,0.4,0.6,66,NO,YES
1750705339,1750705540,0.416,0.5840000000000001,0.4,0.6,17,NO,YES
1750705361,1750705540,0.416,0.5840000000000001,0.4,0.6,82,NO,YES
1750705361,1750705540,0.416,0.5840000000000001,0.4,0.6,12,NO,YES
1750705361,1750705562,0.416,0.5840000000000001,0.4,0.6,23,NO,YES
1750705361,1750705658,0.416,0.5840000000000001,0.4,0.6,130,NO,YES
1750705381,1750705658,0.418,0.5820000000000001,0.4,0.6,84,NO,YES
1750705383,1750705658,0.418,0.5820000000000001,0.4,0.6,26,NO,YES
1750705447,1750705658,0.415,0.585,0.4,0.6,38,NO,YES
1750705595,1750705658,0.415,0.585,0.4,0.6,22,NO,YES
1750705595,1750705703,0.415,0.585,0.4,0.6,17,NO,YES
1750705673,1750705703,0.417,0.583,0.4,0.6,188,NO,YES
1750705677,1750705703,0.417,0.583,0.4,0.6,34,NO,YES
1750705677,1750705724,0.417,0.583,0.4,0.6,23,NO,YES
1750705677,1750705743,0.417,0.583,0.4,0.6,74,NO,YES
1750705687,1750705743,0.417,0.583,0.4,0.6,105,NO,YES
1750705687,1750705747,0.417,0.583,0.4,0.6,145,NO,YES
1750705687,1750705747,0.417,0.583,0.4,0.6,90,NO,YES
1750705687,1750705848,0.417,0.583,0.4,0.6,11,NO,YES
1750705687,1750705864,0.417,0.583,0.4,0.6,23,NO,YES
1750705687,1750705866,0.417,0.583,0.4,0.6,1,NO,YES
1750705687,1750705869,0.417,0.583,0.4,0.6,35,NO,YES
1750705807,1750706004,0.417,0.583,0.4,0.6,10,NO,YES
1750705881,1750706004,0.418,0.5820000000000001,0.4,0.6,200,NO,YES
1750705899,1750706004,0.418,0.5820000000000001,0.4,0.6,25,NO,YES
1750705899,1750706047,0.418,0.5820000000000001,0.4,0.6,11,NO,YES
1750705899,1750706050,0.418,0.5820000000000001,0.39,0.61,10,NO,YES
1750705899,1750706050,0.418,0.5820000000000001,0.39,0.61,29,NO,YES
1750705899,1750706071,0.418,0.5820000000000001,0.4,0.6,225,NO,YES
1750705899,1750706071,0.418,0.5820000000000001,0.4,0.6,11,NO,YES
1750705899,1750706082,0.418,0.5820000000000001,0.4,0.6,11,NO,YES
1750705899,1750706082,0.418,0.5820000000000001,0.4,0.6,128,NO,YES
1750705913,1750706082,0.417,0.583,0.4,0.6,45,NO,YES
1750705913,1750706107,0.417,0.583,0.4,0.6,9,NO,YES
1750705913,1750706132,0.417,0.583,0.39,0.61,86,NO,YES
1750705913,1750706146,0.417,0.583,0.4,0.6,77,NO,YES
1750706013,1750706216,0.417,0.583,0.4,0.6,9,NO,YES
1750706021,1750706216,0.417,0.583,0.4,0.6,1,NO,YES
1750706021,1750706251,0.417,0.583,0.39,0.61,46,NO,YES
1750706021,1750706280,0.417,0.583,0.4,0.6,11,NO,YES
1750706021,1750706286,0.417,0.583,0.4,0.6,117,NO,YES
1750706021,1750706309,0.417,0.583,0.4,0.6,23,NO,YES
1750706127,1750706369,0.418,0.5820000000000001,0.4,0.6,50,NO,YES
1750706127,1750706380,0.418,0.5820000000000001,0.4,0.6,2,NO,YES
1750706127,1750706399,0.418,0.5820000000000001,0.4,0.6,22,NO,YES
1750706127,1750706399,0.418,0.5820000000000001,0.4,0.6,35,NO,YES
1750706127,1750706415,0.418,0.5820000000000001,0.4,0.6,23,NO,YES
1750706181,1750706437,0.416,0.5840000000000001,0.39,0.61,15,NO,YES
1750706233,1750706437,0.418,0.5820000000000001,0.39,0.61,47,NO,YES
1750706319,1750706437,0.416,0.5840000000000001,0.39,0.61,116,NO,YES
1750706319,1750706464,0.416,0.5840000000000001,0.4,0.6,4,NO,YES
1750706319,1750706464,0.416,0.5840000000000001,0.4,0.6,15,NO,YES
1750706319,1750706464,0.416,0.5840000000000001,0.4,0.6,200,NO,YES
1750706319,1750706464,0.416,0.5840000000000001,0.4,0.6,157,NO,YES
1750706319,1750706464,0.416,0.5840000000000001,0.4,0.6,213,NO,YES
1750706319,1750706488,0.416,0.5840000000000001,0.39,0.61,1,NO,YES
1750706319,1750706494,0.416,0.5840000000000001,0.4,0.6,30,NO,YES
1750706319,1750706494,0.415,0.585,0.4,0.6,757,NO,YES
1750706319,1750706494,0.415,0.585,0.4,0.6,113,NO,YES
1750706319,1750706512,0.415,0.585,0.39,0.61,1,NO,YES
1750706319,1750706512,0.415,0.585,0.4,0.6,23,NO,YES
1750706319,1750706520,0.415,0.585,0.39,0.61,1,NO,YES
1750706319,1750706538,0.415,0.585,0.4,0.6,117,NO,YES
1750706319,1750706540,0.415,0.585,0.39,0.61,1,NO,YES
1750706319,1750706551,0.415,0.585,0.4,0.6,23,NO,YES
1750706319,1750706559,0.415,0.585,0.39,0.61,65,NO,YES
1750706319,1750706565,0.415,0.585,0.4,0.6,24,NO,YES
1750706319,1750706577,0.415,0.585,0.39,0.61,1,NO,YES
1750706319,1750706578,0.415,0.585,0.4,0.6,235,NO,YES
1750706319,1750706589,0.415,0.585,0.39,0.61,1,NO,YES
1750706319,1750706595,0.415,0.585,0.4,0.6,587,NO,YES
1750706319,1750706602,0.415,0.585,0.4,0.6,59,NO,YES
1750706319,1750706604,0.415,0.585,0.39,0.61,1,NO,YES
1750706411,1750706626,0.415,0.585,0.4,0.6,5,NO,YES
1750706411,1750706626,0.415,0.585,0.4,0.6,114,NO,YES
1750706411,1750706656,0.415,0.585,0.4,0.6,11,NO,YES
1750706411,1750706667,0.415,0.585,0.4,0.6,119,NO,YES
1750706411,1750706673,0.415,0.585,0.4,0.6,599,NO,YES
1750706461,1750706714,0.415,0.585,0.4,0.6,40,NO,YES
1750706461,1750706730,0.415,0.585,0.4,0.6,16,NO,YES
1750706461,1750706761,0.415,0.585,0.4,0.6,90,NO,YES
1750706461,1750706761,0.415,0.585,0.4,0.6,33,NO,YES
1750706461,1750706761,0.415,0.585,0.4,0.6,2,NO,YES
1750706473,1750706768,0.415,0.585,0.4,0.6,11,NO,YES
1750706507,1750706794,0.415,0.585,0.4,0.6,10,NO,YES
1750706507,1750706794,0.415,0.585,0.4,0.6,17,NO,YES
1750706507,1750706807,0.415,0.585,0.41,0.5900000000000001,175,NO,YES
1750706649,1750706833,0.411,0.589,0.41,0.5900000000000001,15,NO,YES
1750706649,1750706836,0.411,0.589,0.42,0.5800000000000001,9,YES,NO
1750706649,1750706836,0.41,0.5900000000000001,0.42,0.5800000000000001,220,YES,NO
1750706649,1750706836,0.41,0.5900000000000001,0.42,0.5800000000000001,98,YES,NO
1750706649,1750706836,0.412,0.5880000000000001,0.42,0.5800000000000001,24,YES,NO
1750706649,1750706836,0.411,0.589,0.42,0.5800000000000001,187,YES,NO
1750706649,1750706836,0.412,0.5880000000000001,0.42,0.5800000000000001,12,YES,NO
1750706649,1750706836,0.412,0.5880000000000001,0.41,0.5900000000000001,10,NO,YES
1750706649,1750706846,0.412,0.5880000000000001,0.4,0.6,1,NO,YES
1750706649,1750706893,0.412,0.5880000000000001,0.4,0.6,31,NO,YES
1750706649,1750706921,0.412,0.5880000000000001,0.41,0.5900000000000001,11,NO,YES
1750706853,1750706950,0.412,0.5880000000000001,0.41,0.5900000000000001,5,NO,YES
1750706853,1750706950,0.417,0.583,0.41,0.5900000000000001,40,NO,YES
1750706853,1750706966,0.417,0.583,0.41,0.5900000000000001,1,NO,YES
1750706853,1750706985,0.417,0.583,0.41,0.5900000000000001,11,NO,YES
1750706853,1750706993,0.417,0.583,0.41,0.5900000000000001,28,NO,YES
1750706853,1750707044,0.417,0.583,0.41,0.5900000000000001,20,NO,YES
1750706853,1750707044,0.417,0.583,0.41,0.5900000000000001,3,NO,YES
1750706853,1750707067,0.417,0.583,0.41,0.5900000000000001,97,NO,YES
1750706853,1750707067,0.417,0.583,0.41,0.5900000000000001,5,NO,YES
1750706853,1750707067,0.418,0.5820000000000001,0.41,0.5900000000000001,132,NO,YES
1750706853,1750707080,0.418,0.5820000000000001,0.4,0.6,8,NO,YES
1750706853,1750707096,0.418,0.5820000000000001,0.41,0.5900000000000001,161,NO,YES
1750706853,1750707096,0.418,0.5820000000000001,0.41,0.5900000000000001,183,NO,YES
1750706853,1750707111,0.418,0.5820000000000001,0.42,0.5800000000000001,23,YES,NO
1750706853,1750707111,0.418,0.5820000000000001,0.41,0.5900000000000001,38,NO,YES
1750706853,1750707118,0.418,0.5820000000000001,0.41,0.5900000000000001,1,NO,YES
1750706853,1750707118,0.418,0.5820000000000001,0.41,0.5900000000000001,17,NO,YES
1750706853,1750707119,0.418,0.5820000000000001,0.41,0.5900000000000001,20,NO,YES
1750706853,1750707127,0.418,0.5820000000000001,0.41,0.5900000000000001,23,NO,YES
1750706981,1750707264,0.412,0.5880000000000001,0.4,0.6,86,NO,YES
1750707023,1750707264,0.42,0.5800000000000001,0.4,0.6,200,NO,YES
1750707023,1750707264,0.42,0.5800000000000001,0.4,0.6,72,NO,YES
1750707091,1750707286,0.412,0.5880000000000001,0.42,0.5800000000000001,13,YES,NO
1750707091,1750707286,0.412,0.5880000000000001,0.42,0.5800000000000001,21,YES,NO
1750707091,1750707310,0.412,0.5880000000000001,0.42,0.5800000000000001,80,YES,NO
1750707091,1750707310,0.412,0.5880000000000001,0.42,0.5800000000000001,5,YES,NO
1750707091,1750707310,0.412,0.5880000000000001,0.42,0.5800000000000001,11,YES,NO
1750707229,1750707310,0.418,0.5820000000000001,0.42,0.5800000000000001,11,YES,NO
1750707245,1750707310,0.418,0.5820000000000001,0.42,0.5800000000000001,63,YES,NO
1750707403,1750707310,0.412,0.5880000000000001,0.42,0.5800000000000001,223,YES,NO
1750707403,1750707310,0.412,0.5880000000000001,0.42,0.5800000000000001,32,YES,NO
1750707633,1750707366,0.413,0.587,0.42,0.5800000000000001,100,YES,NO
1750707633,1750707366,0.413,0.587,0.42,0.5800000000000001,70,YES,NO
1750707703,1750707429,0.412,0.5880000000000001,0.42,0.5800000000000001,21,YES,NO
1750707763,1750707504,0.417,0.583,0.42,0.5800000000000001,31,YES,NO
1750707763,1750707532,0.417,0.583,0.42,0.5800000000000001,69,YES,NO
1750707763,1750707532,0.417,0.583,0.42,0.5800000000000001,100,YES,NO
1750707789,1750707532,0.418,0.5820000000000001,0.42,0.5800000000000001,10,YES,NO
1750707897,1750707636,0.418,0.5820000000000001,0.42,0.5800000000000001,14,YES,NO
1750707897,1750707636,0.418,0.5820000000000001,0.42,0.5800000000000001,33,YES,NO
1750707949,1750707767,0.419,0.581,0.42,0.5800000000000001,5,YES,NO
1750707949,1750707767,0.419,0.581,0.42,0.5800000000000001,107,YES,NO
1750707949,1750707825,0.419,0.581,0.42,0.5800000000000001,24,YES,NO
1750707949,1750707825,0.419,0.581,0.42,0.5800000000000001,19,YES,NO
1750707949,1750707832,0.419,0.581,0.43,0.5700000000000001,4,YES,NO
1750707949,1750707955,0.419,0.581,0.42,0.5800000000000001,23,YES,NO
1750707949,1750708016,0.419,0.581,0.42,0.5800000000000001,16,YES,NO
1750707949,1750708018,0.419,0.581,0.42,0.5800000000000001,22,YES,NO
1750707949,1750708185,0.419,0.581,0.42,0.5800000000000001,4,YES,NO
1750707949,1750708185,0.421,0.579,0.42,0.5800000000000001,220,NO,YES
1750707949,1750708204,0.421,0.579,0.42,0.5800000000000001,3,NO,YES
1750708201,1750708341,0.422,0.5780000000000001,0.42,0.5800000000000001,6,NO,YES
1750708201,1750708341,0.425,0.575,0.42,0.5800000000000001,41,NO,YES
1750708281,1750708341,0.425,0.575,0.42,0.5800000000000001,67,NO,YES
1750708281,1750708351,0.425,0.575,0.42,0.5800000000000001,57,NO,YES
1750708281,1750708428,0.425,0.575,0.41,0.5900000000000001,1,NO,YES
1750708281,1750708436,0.425,0.575,0.41,0.5900000000000001,38,NO,YES
1750708281,1750708452,0.425,0.575,0.42,0.5800000000000001,187,NO,YES
1750708281,1750708452,0.425,0.575,0.42,0.5800000000000001,41,NO,YES
1750708395,1750708593,0.425,0.575,0.43,0.5700000000000001,7,YES,NO
1750708395,1750708593,0.425,0.575,0.42,0.5800000000000001,113,NO,YES
1750708395,1750708593,0.425,0.575,0.43,0.5700000000000001,117,YES,NO
1750708395,1750708597,0.425,0.575,0.43,0.5700000000000001,22,YES,NO
1750708395,1750708629,0.425,0.575,0.42,0.5800000000000001,2,NO,YES
1750708395,1750708633,0.425,0.575,0.42,0.5800000000000001,3,NO,YES
1750708395,1750708633,0.425,0.575,0.42,0.5800000000000001,19,NO,YES
1750708395,1750708634,0.425,0.575,0.41,0.5900000000000001,109,NO,YES
1750708469,1750708634,0.425,0.575,0.41,0.5900000000000001,66,NO,YES
1750708533,1750708634,0.425,0.575,0.41,0.5900000000000001,61,NO,YES
1750708533,1750708681,0.425,0.575,0.43,0.5700000000000001,32,YES,NO
1750708533,1750708681,0.425,0.575,0.43,0.5700000000000001,11,YES,NO
1750708533,1750708693,0.425,0.575,0.43,0.5700000000000001,38,YES,NO
1750708533,1750708693,0.425,0.575,0.43,0.5700000000000001,6,YES,NO
1750708533,1750708694,0.425,0.575,0.44,0.56,151,YES,NO
1750708533,1750708694,0.425,0.575,0.43,0.5700000000000001,284,YES,NO
1750708533,1750708741,0.425,0.575,0.44,0.56,85,YES,NO
1750708533,1750708741,0.425,0.575,0.44,0.56,15,YES,NO
1750708533,1750708775,0.425,0.575,0.42,0.5800000000000001,10,NO,YES
1750708533,1750708782,0.425,0.575,0.44,0.56,200,YES,NO
1750708533,1750708796,0.425,0.575,0.44,0.56,75,YES,NO
1750708533,1750708796,0.425,0.575,0.44,0.56,85,YES,NO
1750708535,1750708796,0.426,0.5740000000000001,0.44,0.56,170,YES,NO
1750708535,1750708796,0.427,0.573,0.44,0.56,4,YES,NO
1750708545,1750708796,0.428,0.5720000000000001,0.44,0.56,233,YES,NO
1750708547,1750708796,0.428,0.5720000000000001,0.44,0.56,53,YES,NO
1750708551,1750708796,0.428,0.5720000000000001,0.44,0.56,95,YES,NO
1750708551,1750708824,0.428,0.5720000000000001,0.44,0.56,109,YES,NO
1750708551,1750708830,0.428,0.5720000000000001,0.44,0.56,9,YES,NO
1750708551,1750708830,0.428,0.5720000000000001,0.44,0.56,12,YES,NO
1750708551,1750708834,0.428,0.5720000000000001,0.42,0.5800000000000001,35,NO,YES
1750708559,1750708834,0.428,0.5720000000000001,0.42,0.5800000000000001,75,NO,YES
1750708559,1750708834,0.428,0.5720000000000001,0.42,0.5800000000000001,290,NO,YES
1750708559,1750708848,0.428,0.5720000000000001,0.44,0.56,10,YES,NO
1750708783,1750708906,0.437,0.563,0.44,0.56,9,YES,NO
1750708783,1750708907,0.437,0.563,0.44,0.56,20,YES,NO
1750708783,1750708907,0.437,0.563,0.44,0.56,16,YES,NO
1750708825,1750708907,0.437,0.563,0.44,0.56,34,YES,NO
1750708825,1750708913,0.437,0.563,0.44,0.56,4,YES,NO
1750708825,1750708939,0.437,0.563,0.44,0.56,116,YES,NO
1750708825,1750708939,0.437,0.563,0.44,0.56,62,YES,NO
1750708825,1750708956,0.437,0.563,0.44,0.56,10,YES,NO
1750708825,1750708998,0.437,0.563,0.43,0.5700000000000001,1,NO,YES
1750708825,1750709020,0.437,0.563,0.44,0.56,1,YES,NO
1750708927,1750709020,0.438,0.562,0.44,0.56,42,YES,NO
1750708927,1750709034,0.438,0.562,0.43,0.5700000000000001,160,NO,YES
1750708927,1750709034,0.438,0.562,0.43,0.5700000000000001,45,NO,YES
1750708927,1750709105,0.438,0.562,0.44,0.56,14,YES,NO
1750708927,1750709105,0.439,0.5609999999999999,0.44,0.56,95,YES,NO
1750708927,1750709131,0.439,0.5609999999999999,0.44,0.56,8,YES,NO
1750708927,1750709132,0.439,0.5609999999999999,0.44,0.56,1,YES,NO
1750708927,1750709177,0.439,0.5609999999999999,0.44,0.56,52,YES,NO
1750708927,1750709177,0.444,0.556,0.44,0.56,200,NO,YES
1750708927,1750709177,0.445,0.5549999999999999,0.44,0.56,200,NO,YES
1750708927,1750709177,0.446,0.554,0.44,0.56,5,NO,YES
1750708927,1750709177,0.448,0.552,0.44,0.56,96,NO,YES
1750708959,1750709177,0.448,0.552,0.44,0.56,214,NO,YES
1750708959,1750709177,0.448,0.552,0.44,0.56,62,NO,YES
1750709159,1750709177,0.45,0.55,0.44,0.56,44,NO,YES
1750709197,1750709177,0.45,0.55,0.44,0.56,222,NO,YES
1750709203,1750709177,0.45,0.55,0.44,0.56,2,NO,YES
1750709325,1750709177,0.448,0.552,0.44,0.56,14,NO,YES
1750709325,1750709177,0.448,0.552,0.44,0.56,19,NO,YES
1750709333,1750709177,0.433,0.567,0.44,0.56,3,YES,NO
1750709389,1750709177,0.447,0.5529999999999999,0.44,0.56,11,NO,YES
1750709463,1750709177,0.447,0.5529999999999999,0.44,0.56,89,NO,YES
1750709471,1750709177,0.439,0.5609999999999999,0.44,0.56,41,YES,NO
1750709471,1750709177,0.439,0.5609999999999999,0.44,0.56,325,YES,NO
1750709513,1750709245,0.44,0.56,0.43,0.5700000000000001,38,NO,YES
1750709623,1750709328,0.447,0.5529999999999999,0.45,0.55,106,YES,NO
1750709623,1750709375,0.447,0.5529999999999999,0.45,0.55,20,YES,NO
1750709623,1750709387,0.447,0.5529999999999999,0.44,0.56,250,NO,YES
1750709623,1750709413,0.447,0.5529999999999999,0.44,0.56,48,NO,YES
1750709623,1750709413,0.447,0.5529999999999999,0.43,0.5700000000000001,20,NO,YES
1750709623,1750709425,0.447,0.5529999999999999,0.44,0.56,14,NO,YES
1750709623,1750709426,0.447,0.5529999999999999,0.43,0.5700000000000001,8,NO,YES
1750709623,1750709426,0.447,0.5529999999999999,0.43,0.5700000000000001,12,NO,YES
1750709623,1750709426,0.447,0.5529999999999999,0.43,0.5700000000000001,173,NO,YES
1750709623,1750709427,0.447,0.5529999999999999,0.43,0.5700000000000001,57,NO,YES
1750709623,1750709444,0.447,0.5529999999999999,0.45,0.55,71,YES,NO
1750709623,1750709455,0.447,0.5529999999999999,0.44,0.56,12,NO,YES
1750709623,1750709485,0.447,0.5529999999999999,0.44,0.56,12,NO,YES
1750709623,1750709492,0.447,0.5529999999999999,0.45,0.55,91,YES,NO
1750709729,1750709492,0.447,0.5529999999999999,0.45,0.55,82,YES,NO
1750709757,1750709492,0.447,0.5529999999999999,0.45,0.55,42,YES,NO
1750709779,1750709492,0.447,0.5529999999999999,0.45,0.55,121,YES,NO
1750709779,1750709492,0.441,0.5589999999999999,0.45,0.55,24,YES,NO
1750709925,1750709638,0.447,0.5529999999999999,0.46,0.54,62,YES,NO
1750709925,1750709638,0.447,0.5529999999999999,0.46,0.54,40,YES,NO
1750709925,1750709733,0.447,0.5529999999999999,0.46,0.54,20,YES,NO
1750709925,1750709768,0.447,0.5529999999999999,0.46,0.54,82,YES,NO
